,player_name,team,conf,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,year,pid,hometown,new school, ast/tov, rimmade, rimmade+rimmiss, midmade, midmade+midmiss, rimmade/(rimmade+rimmiss), midmade/(midmade+midmiss), dunksmade, dunksmiss+dunksmade, dunksmade/(dunksmade+dunksmiss), dporpag, stops, bpm, obpm, dbpm,New Conf
587,Ques Glover,Samford,SC,16,36.6,107.9,29.7,52.9,59.5,2.1,9.9,18.2,19.2,66,77,0.857,68,130,0.523,0,1.5,45,Jr,Jun-00,0,2.7414,2023,71831,"Knoxville, TN",Kansas St.,0.869563422,40,60,28,70,0.666666667,0.4,1,1,1,1.77943,0,-2.92363,0.182576,-3.10621,B12
588,Brandon Betson,Tulsa,Amer,30,64.6,100.7,20.8,54.2,55.87,0.7,6.5,21.4,21.1,23,28,0.821,40,94,0.426,0,1.1,11.3,Jr,1-Jun,11,1.53303,2023,74874,"Hercules, CA",Sacramento St.,1.305079575,23,42,17,52,0.547619048,0.326923077,0,0,0,1.36073,0,-2.45729,0.497475,-2.95477,BSky
589,Qwanzi Samuels,George Washington,A10,28,16.5,88,14.1,38.9,41.81,4.8,14.3,5.7,15.6,7,11,0.636,10,16,0.625,3.1,1.9,24.4,Sr,9-Jun,20,-0.153761,2023,71733,"District Heights, MD",IUPUI,0.700116009,8,11,2,5,0.727272727,0.4,2,2,1,0.505775,0,-3.17045,-2.23475,-0.935694,Horz
590,Fousseyni Drame,La Salle,A10,34,64.4,101,19.3,46.9,48.92,8.5,14.4,5.7,13.3,46,75,0.613,97,194,0.5,3.3,2.2,27.7,Sr,7-Jun,11,1.21682,2023,71132,"Bamako, Mali",Duquesne,0.641007759,63,122,34,72,0.516393443,0.472222222,8,12,0.666666667,2.27668,0,0.381136,-0.131726,0.512862,A10
591,Zae Blake,Green Bay,Horz,26,47.9,97.6,24,54.4,57.91,3.9,11.4,29.4,25.8,46,62,0.742,52,109,0.477,0.7,2.4,36.5,So,1-Jun,5,1.11679,2023,76379,"Washington, DC",Wagner,1.095208617,27,46,25,63,0.586956522,0.396825397,0,0,0,1.11812,0,-2.51416,-0.410093,-2.10407,NEC
592,Kobe Jerome,UC Riverside,BW,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fr,4-Jun,3,-0.307905,2023,74569,"Harlem, NY",Delaware,0,NA,NA,NA,NA,0,0,NA,NA,0,0.083185,0,-3.94706,-2.96122,-0.985848,CAA
593,Duke Brennan,Arizona St.,P12,36,22.5,110.6,15.4,51.9,56.03,14.5,12.6,2.8,17.2,29,46,0.63,28,54,0.519,6.3,1.2,85.2,Fr,10-Jun,24,0.671447,2023,77057,"Gilbert, AZ",Grand Canyon,0.333333333,23,39,5,15,0.58974359,0.333333333,3,3,1,1.09143,0,2.4835,-0.294606,2.77811,WAC
594,Evan Taylor,Lehigh,Pat,28,79.7,100.9,23.5,49,52.85,2.8,21.2,7.2,10.4,70,87,0.805,91,219,0.416,1.6,0.6,25.7,Sr,6-Jun,5,1.69658,2023,70595,"Glen Ellyn, IL",Vanderbilt,0.846153846,41,85,50,134,0.482352941,0.373134328,2,3,0.666666667,2.53006,0,-2.35885,-1.03064,-1.32821,SEC
595,Elijah Wilson,Toledo,MAC,16,4.2,76.4,12,18.8,33.9,4.2,2,2.4,16.5,5,8,0.625,0,4,0,0,2,100,So,5-Jun,3,-0.276448,2023,75511,"Lithonia, GA",Maryland Eastern Shore,0.5,0,1,0,3,0,0,0,0,0,0.160384,0,-5.6437,-2.32464,-3.31905,MEAC
596,Zach Wrightsil,Marquette,BE,3,1.8,55.9,20.9,33.3,33.33,4.6,18.5,11.9,42.6,0,0,0,2,5,0.4,0,2.2,0,Sr,7-Jun,10,-0.9371,2023,76240,"Prosper, TX",Cal Baptist,0.500037501,2,2,0,3,1,0,0,0,0,0.827683,0,-8.30477,-9.56548,1.26071,WAC
597,JJ Starling,Notre Dame,ACC,28,64.5,91.4,23.5,46.5,48.22,2.2,9.3,8,12.9,37,58,0.638,99,210,0.471,0.9,1.5,19.5,Fr,4-Jun,1,0.949155,2023,76159,"Baldwinsville, NY",Syracuse,0.780509458,71,125,28,85,0.568,0.329411765,2,3,0.666666667,2.04667,0,-3.70835,-1.91771,-1.79064,ACC
598,Tae Davis,Seton Hall,BE,31,31.7,93.8,15.2,32.8,45.01,9.2,14.2,8.6,20,41,61,0.672,17,44,0.386,1.4,2.8,100,Fr,9-Jun,22,0.18998,2023,77424,"Indianapolis, IN",Notre Dame,0.874933333,17,36,0,8,0.472222222,0,4,7,0.571428571,1.67523,0,1.88403,-0.699936,2.58396,ACC
599,Isaiah Barnes,Michigan,B10,15,6.5,89.3,12.2,33.3,40.29,7.8,13.2,1.8,16.1,4,5,0.8,2,6,0.333,1.1,0,33.3,So,7-Jun,11,-0.123858,2023,74300,"Chicago, IL",Tulsa,0.3335,2,5,1,2,0.4,0.5,1,1,1,0.59159,0,-3.11942,-2.05929,-1.06012,Amer
600,Anton Brookshire,Iona,MAAC,32,21.4,117.7,18.5,57.3,58.71,2.3,11,8,10.5,8,9,0.889,16,29,0.552,0.7,1.2,8.3,So,1-Jun,12,0.891593,2023,75759,"Springfield, MO",Austin Peay,1.29984,6,10,10,19,0.6,0.526315789,0,0,0,0.902539,0,-0.0236991,2.27442,-2.29812,ASun
601,Ziggy Reid,Merrimack,NEC,32,81.9,101.2,22.7,51.5,56.07,2,12.6,9.4,14.5,101,130,0.777,99,194,0.51,2.7,2,37.8,Sr,6-Jun,23,1.43139,2023,71428,"Baltimore, MD",Youngstown St.,0.683345611,75,136,24,58,0.551470588,0.413793103,6,9,0.666666667,2.96916,0,-2.07903,-1.99556,-0.0834702,Horz
602,Gregg Glenn III,Michigan,B10,4,0.8,113.8,36.7,40,43.48,21.5,39.6,39.2,0,2,4,0.5,2,5,0.4,0,16.2,80,Fr,7-Jun,23,0.531661,2023,76479,"Pompano Beach, FL",Tulane,0,2,4,0,1,0.5,0,0,0,0,0.6707,0,32.4289,14.3906,18.0383,Amer
603,Marcus Filien,Cornell,Ivy,26,35.5,100.9,9.9,51,53.37,4.3,15.7,7,24.4,7,9,0.778,14,23,0.609,2.2,2.2,17.6,Sr,7-Jun,2,-0.0578305,2023,71069,"Rensselaer, NY",Albany,1.125131257,11,19,3,4,0.578947368,0.75,1,1,1,1.04252,0,-1.69753,-1.92542,0.227891,AE
604,Coleton Benson,Army,Pat,31,67.5,110.7,21.3,58.3,62.03,0.9,10.3,10.7,18,72,89,0.809,45,78,0.577,0.1,1.3,34.2,Fr,1-Jun,13,2.07051,2023,76370,"Austin, TX",Texas St.,0.879324078,26,43,19,35,0.604651163,0.542857143,0,0,0,1.59015,0,-0.816631,1.61647,-2.4331,SB
605,RayJ Dennis,Toledo,MAC,34,84.9,119.5,28.6,53.1,56.01,2.7,12.1,31.6,11.5,98,126,0.778,206,392,0.526,0.6,2.4,23.7,Jr,2-Jun,10,5.04849,2023,71997,"Plainfield, IL",Baylor,2.884092523,116,185,90,207,0.627027027,0.434782609,3,3,1,2.31857,0,4.44278,6.0917,-1.64891,B12
606,Tai Strickland,Georgia Southern,SB,27,48.8,91.7,20.4,43.2,46.74,1,9.2,6.3,12.4,37,53,0.698,62,138,0.449,0.6,2.3,27.6,Sr,2-Jun,13,0.255293,2023,66702,"Tampa, FL",LIU Brooklyn,0.785706632,38,64,24,74,0.59375,0.324324324,0,0,0,1.92835,0,-3.16746,-2.94666,-0.220803,NEC
607,Nate Lliteras,Longwood,BSth,29,34.9,104.7,18.4,50.7,52.71,3.8,20.8,3.8,13.9,15,19,0.789,22,48,0.458,5,2,13.8,Jr,7-Jun,2,0.573803,2023,70753,"Seward, NE",North Florida,0.421112743,13,22,9,26,0.590909091,0.346153846,0,0,0,1.53905,0,-0.0316441,-1.39817,1.36653,ASun
608,Angelo Brizzi,Villanova,BE,9,7,83.1,15.5,42.3,52.1,2.6,19.2,9.7,33.2,7,9,0.778,4,6,0.667,0,6.4,69.2,Fr,3-Jun,10,-0.248638,2023,75482,"Warrenton, VA",Davidson,0.625042187,2,4,2,2,0.5,1,0,0,0,1.44885,0,3.61922,-1.97169,5.59091,A10
609,Marko Maletic,LIU Brooklyn,NEC,22,59.2,97.3,24.4,53.2,54.8,1.4,10.3,7.4,15,38,55,0.691,63,127,0.496,0.2,0.8,19.3,So,6-Jun,24,1.24772,2023,77271,"London, ON",Toledo,0.47915,30,49,33,78,0.612244898,0.423076923,0,0,0,0.823815,0,-6.82116,-0.671429,-6.14973,MAC
610,Kooper Jacobi,Toledo,MAC,33,23.2,91.2,16.3,35.5,39.4,11.5,15.4,3,14.9,13,19,0.684,24,67,0.358,1.1,0.9,25,Fr,6-Jun,12,-0.0353001,2022,75509,"Sellersburg, IN",Eastern Illinois,0.466681777,20,44,4,23,0.454545455,0.173913043,3,3,1,0.849412,0,-6.12141,-3.91438,-2.20703,OVC
611,Elijah Tucker,Xavier,BE,7,1.3,69.9,39,25,28.28,24,5.5,15.5,21.3,2,5,0.4,1,8,0.125,0,2.8,50,So,8-Jun,34,-0.0382865,2023,74736,"Canton, GA",Longwood,0.666588894,1,4,0,4,0.25,0,0,1,0,0.252668,0,-9.90934,-7.33396,-2.57538,BSth
612,Chendall Weaver,UT Arlington,WAC,29,75.5,111.1,16.2,49.8,53.96,5.8,12.3,13.6,14,63,90,0.7,62,134,0.463,1.4,1.6,45,Fr,3-Jun,1,2.16052,2023,77180,"Mansfield, TX",Texas,1.729804532,42,83,20,51,0.506024096,0.392156863,9,12,0.75,2.44063,0,2.91144,1.78475,1.12669,B12
613,Andrew Rohde,St. Thomas,Sum,29,78.5,107.9,28.4,51.4,55.27,3,11.4,24.5,14.7,90,112,0.804,123,234,0.526,0.3,3,28,Fr,6-Jun,3,3.32583,2023,76753,"Milwaukee, WI",Virginia,1.637703298,87,145,36,89,0.6,0.404494382,10,11,0.909090909,2.43393,0,2.37846,3.21114,-0.832675,ACC
614,Kenny Hunter,Louisiana Tech,CUSA,30,50.7,124.2,14.3,63.4,63.75,13,18.2,2,14.2,16,25,0.64,85,134,0.634,6.7,2.1,18.7,So,10-Jun,1,2.05234,2023,72728,"Shreveport, LA",Texas Southern,0.304304161,74,107,11,27,0.691588785,0.407407407,27,35,0.771428571,2.05971,0,3.37868,0.835135,2.54355,SWAC
615,Chris Moncrief,Evansville,MVC,28,27.8,77.2,15.8,39.2,40.72,2.7,8.2,14.3,22.4,10,20,0.5,26,62,0.419,3,2.6,27,Fr,6-Jun,12,-0.653541,2023,76683,"Pittsburgh, PA",St. Francis PA,1.136438844,17,27,9,35,0.62962963,0.257142857,3,3,1,0.876678,0,-5.93159,-6.04602,0.114429,NEC
616,Robert Allen,Mississippi,SEC,33,40.2,101.3,18.2,46.6,50.5,9.6,14.5,14.5,20.4,37,58,0.638,47,103,0.456,2.2,2.4,49.6,Sr,8-Jun,21,0.891051,2023,65469,"Orlando, FL",North Texas,1.2121,40,69,7,34,0.579710145,0.205882353,4,5,0.8,1.69305,0,2.20988,0.186321,2.02356,CUSA
617,Will Baker,Nevada,MWC,32,62,110.3,25.5,59.9,64.47,5,19.7,8.2,18.2,96,114,0.842,137,222,0.617,1.4,1.3,40.1,Jr,Jul-00,50,2.98156,2023,71904,"Austin, TX",LSU,0.419354839,87,119,50,103,0.731092437,0.485436893,29,30,0.966666667,2.78371,0,1.13764,1.13118,0.00646014,SEC
618,Babacar Faye,College of Charleston,CAA,34,38,104.8,17.4,52.6,58.25,9.3,23.9,6.3,24.4,56,81,0.691,50,77,0.649,4.6,1.4,82.7,So,8-Jun,35,0.631028,2023,75281,"Saly, Senegal",Western Kentucky,0.487141487,43,60,7,17,0.716666667,0.411764706,17,21,0.80952381,1.92837,0,1.64954,-1.86826,3.5178,CUSA
619,Dante Harris,Georgetown,BE,29,75.4,93,23.3,41.5,44.95,1.4,11.1,26.2,19.1,56,75,0.747,102,245,0.416,0.2,2.6,21.6,So,Jun-00,2,1.79103,2022,72478,"Washington, DC",Virginia,1.594623192,58,114,44,131,0.50877193,0.335877863,0,0,0,2.46075,0,-0.984807,0.274582,-1.25939,ACC
620,Elijah Hutchins-Everett,Austin Peay,ASun,28,64.5,99.4,24.4,50.2,53.74,5.7,19.7,6.8,16.1,63,88,0.716,101,198,0.51,2.7,1.1,34.5,So,11-Jun,4,1.39975,2023,74351,"Orange, NJ",Seton Hall,0.490925488,63,103,38,95,0.611650485,0.4,2,2,1,1.74286,0,-4.53882,-2.64909,-1.88973,BE
621,Tanner Toolson,BYU,WCC,4,1.6,78.6,13.7,40,40,0,11.5,9,20.6,0,0,0,2,3,0.667,0,0,0,Fr,5-Jun,13,-0.273469,2023,76784,"Vancouver, WA",Utah Valley,0.500150015,2,3,0,0,0.666666667,0,0,0,0,0.378409,0,-6.77185,-4.54866,-2.22319,WAC
622,Joey Zaher,Eastern Michigan,MAC,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fr,11-May,30,-0.328455,2023,75919,"Fenton, MI",Bowling Green,0,NA,NA,NA,NA,0,0,NA,NA,0,0.0232096,0,-6.70726,-3.74848,-2.95877,MAC
623,Luke Bumbalough,Ball St.,MAC,30,42.2,95,11.6,44.2,46.01,0.7,7.3,13.5,20.6,11,18,0.611,11,26,0.423,0.4,0.8,20.9,Jr,1-Jun,2,-0.368088,2023,70710,"New Castle, IN",Niagara,2.142944224,7,13,4,13,0.538461538,0.307692308,0,0,0,1.0068,0,-4.30551,-1.81521,-2.4903,MAAC
624,Bryson Langdon,Northern Kentucky,Horz,30,68.9,98.7,16.8,45.4,48.5,1.8,7,25.9,25.7,32,46,0.696,56,112,0.5,0,2.3,26.6,Sr,9-May,11,0.499425,2022,72026,"Chicago, IL",Youngstown St.,2.1,24,39,32,73,0.615384615,0.438356164,0,0,0,1.99417,0,-3.35195,-2.06236,-1.28958,Horz
625,Enoch Boakye,Arizona St.,P12,19,4.3,85.5,16.2,50,45.53,10.4,12.2,5.9,23,3,9,0.333,5,10,0.5,7.3,0.9,90,So,10-Jun,14,-0.0389372,2023,75235,"Brampton, ON",Fresno St.,0.50023753,5,8,0,2,0.625,0,1,1,1,0.381158,0,-0.303218,-3.89647,3.59325,MWC
626,Josh Rivera,Lafayette,Pat,32,58.6,90.2,27.7,48.6,48.94,8,17.4,16.2,17.8,51,106,0.481,114,235,0.485,2.7,0.5,35.8,Fr,7-Jun,55,0.727012,2023,76246,"New Brunswick, NJ",Fordham,0.7969,90,158,24,77,0.569620253,0.311688312,33,37,0.891891892,2.16569,0,-4.46347,-4.0025,-0.460979,A10
627,Toneari Lane,Winthrop,BSth,30,62.4,116,17.9,56.1,57.64,2.6,8.3,4.3,7.5,28,37,0.757,35,67,0.522,1.3,0.9,15,So,5-Jun,1,2.03458,2023,72294,"Atlanta, GA",Georgia St.,0.944355556,19,33,16,34,0.575757576,0.470588235,0,0,0,1.05586,0,-1.52549,2.6738,-4.19928,SB
628,Moussa Cisse,Oklahoma St.,B12,32,49.6,104.6,17.2,58.2,55.21,12,28.2,5.9,17.7,34,83,0.41,92,158,0.582,9.9,0.9,52.5,Jr,1-Jul,33,1.4666,2023,72682,"Conakry, Guinea",Mississippi,0.540563916,73,108,19,50,0.675925926,0.38,53,57,0.929824561,3.46943,0,6.53929,-0.644478,7.18377,SEC
629,Qudus Wahab,Georgetown,BE,29,52.9,111.1,21.2,51.1,56.49,12.9,20.6,3.9,14.3,84,118,0.712,97,189,0.513,3.3,1.4,62.1,Sr,11-Jun,34,2.37665,2023,72111,"Lagos, Nigeria",Penn St.,0.361124537,55,90,42,99,0.611111111,0.424242424,12,15,0.8,1.98886,0,-0.347672,0.359418,-0.70709,B10
630,Jordan Riley,Georgetown,BE,25,31.2,87.4,17.9,41.9,46.87,5.1,14.2,3.7,20.7,26,35,0.743,35,74,0.473,2.4,2.6,33.3,So,4-Jun,12,0.0486807,2023,74334,"Brentwood, NY",Temple,0.307692308,20,36,15,38,0.555555556,0.394736842,6,7,0.857142857,1.39402,0,-2.91875,-3.05464,0.135886,Amer
631,Danilo Jovanovich,Miami FL,ACC,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fr,8-Jun,23,-0.651471,2023,77349,"Milwaukee, WI",Louisville,0,NA,NA,NA,NA,0,0,NA,NA,0,-0.0209737,0,-1.36845,-0.40069,-0.967763,ACC
632,Kyle Thomas,Eastern Illinois,OVC,27,29.8,91.4,26.3,44.1,48.11,12.9,18.1,6.2,18,33,50,0.66,52,117,0.444,4.1,1.3,39.1,Fr,10-Jun,24,0.289172,2023,76629,"Bolingbrook, IL",Bradley,0.312488671,34,64,18,53,0.53125,0.339622642,10,14,0.714285714,0.950133,0,-7.49006,-4.7683,-2.72175,MVC
633,Isaac Haney,Northwestern St.,Slnd,32,83.8,100.3,18.9,46.2,49.67,3.1,11.7,13.5,19.1,63,89,0.708,63,137,0.46,0.4,2.6,29.2,So,2-Jun,3,0.826191,2023,74634,"West Plains, MO",Austin Peay,1.23531981,42,83,21,54,0.506024096,0.388888889,2,2,1,2.42249,0,-1.12273,-0.434778,-0.687956,ASun
634,Jonathan Mogbo,Missouri St.,MVC,29,56.8,104,20.9,57.6,55.29,12.3,22.7,13,20.9,34,80,0.425,98,170,0.576,5.5,3.3,47.1,Jr,8-Jun,2,1.52326,2023,77296,"West Palm Beach, FL",San Francisco,0.859962801,90,126,8,44,0.714285714,0.181818182,36,36,1,2.95538,0,5.15885,0.297701,4.86115,WCC
635,Yarin Hasson,Connecticut,BE,11,0.7,37.8,7.6,0,0,10.7,0,0,0,0,0,0,0,1,0,9.5,0,0,Fr,9-Jun,30,-0.19908,2023,75918,"Gan Yavne, Israel",Southern Indiana,0,0,1,0,0,0,0,0,0,0,0.102495,0,0.3671,-2.89853,3.26562,OVC
636,Gavyn Elkamil,Tulsa,Amer,5,1.6,12,14.4,0,0,6,23.6,0,20.6,0,0,0,0,2,0,0,0,0,Fr,5-Jun,4,-1.04118,2022,75695,"Pittsburg, KS",Southeast Missouri St.,0,0,0,0,2,0,0,0,0,0,0.352709,0,-18.7506,-12.4868,-6.26377,OVC
637,Benjamin Griscti,Incarnate Word,Slnd,27,34.5,106.6,17.2,58.5,58.53,4.2,24.8,6.1,16.4,9,16,0.563,22,38,0.579,3.6,1.8,14.3,So,11-Jun,24,0.513694,2023,75291,"Adelaide, Australia",UC Riverside,0.579030475,20,26,2,12,0.769230769,0.166666667,4,4,1,1.05462,0,-2.22676,-1.37857,-0.848197,BW
638,Kam'ron Cunningham,Fordham,A10,19,10.9,77.4,19.3,39.8,39.9,3.8,14.3,1.6,14.9,2,5,0.4,9,14,0.643,0,1.6,10.2,Jr,7-Jun,0,-0.218358,2022,74137,"Greenville, SC",Coppin St.,0.142779587,6,10,3,4,0.6,0.75,4,4,1,0.796148,0,-8.17067,-5.86652,-2.30416,MEAC
639,Zyon Pullin,UC Riverside,BW,28,71.8,109.4,28.5,50.9,54.74,1.4,14.5,27.8,15.4,99,129,0.767,173,347,0.499,0.3,1.5,31.4,Sr,4-Jun,5,4.0836,2023,71407,"Pleasant Hill, CA",Florida,1.718294327,56,104,117,243,0.538461538,0.481481481,1,1,1,2.92315,0,1.64035,2.29044,-0.650082,SEC
640,Elijah Perkins,Austin Peay,ASun,8,8,35.7,14.1,0,10.4,5,7.4,9.8,38.5,3,3,1,0,10,0,2.6,1.3,23.1,Fr,4-Jun,2,-2.16113,2023,77234,"Middletown, NJ",Saint Peter's,1,0,4,0,6,0,0,0,0,0,0.644495,0,-12.1821,-11.318,-0.864162,MAAC
641,CJ Fredrick,Kentucky,SEC,27,43.8,114.9,13.6,46.1,49.58,1.1,3,11.6,10.3,22,24,0.917,20,47,0.426,0,1.4,15.6,Sr,3-Jun,1,1.62772,2023,66496,"Cincinnati, ",Cincinnati,2.928640309,5,9,15,38,0.555555556,0.394736842,0,0,0,2.04541,0,1.46493,2.64784,-1.18291,Amer
642,Adam Cisse,Manhattan,MAAC,24,31.5,109.8,14.3,50.9,54.46,10.9,20.4,5.7,14.5,29,48,0.604,28,53,0.528,4.5,3,82.8,Sr,10-Jun,10,0.636156,2023,71692,"Bronx, NY",Maine,0.75,25,45,3,8,0.555555556,0.375,5,6,0.833333333,1.47395,0,0.263312,-1.62905,1.89236,AE
643,Paxson Wojcik,Brown,Ivy,27,86,110.3,21,55.6,57.98,1.6,22.8,19.5,14.1,71,103,0.689,79,146,0.541,0.1,2.1,34.8,Sr,5-Jun,0,2.79492,2023,71707,"Charleston, SC",North Carolina,1.795955477,49,76,30,70,0.644736842,0.428571429,1,1,1,3.66114,0,3.59513,2.31772,1.27742,ACC
644,Doctor Bradley,New Mexico St.,WAC,19,39.3,111.2,17.4,63,61.85,7.2,10.5,7,17.8,17,32,0.531,51,73,0.699,1.2,2.1,39.5,So,8-Jun,13,1.39565,2023,70326,"Los Angeles, CA",Nicholls St.,0.714300681,47,63,4,10,0.746031746,0.4,14,14,1,1.30347,0,0.433907,0.77521,-0.341303,Slnd
645,Carson Basham,Pepperdine,WCC,28,43.9,110.3,20.8,56.8,57.66,10.1,14.2,12.1,16.2,44,76,0.579,83,146,0.568,5.9,1.4,52.1,So,10-Jun,11,1.54717,2023,75451,"Phoenix, AZ",Northern Arizona,1.029471455,79,121,5,26,0.652892562,0.192307692,10,10,1,1.68844,0,2.6868,0.478718,2.20808,BSky
646,Ryan Conwell,South Florida,Amer,32,46.2,94.8,17.8,42.8,47.35,2.1,9.6,17.7,22.9,31,38,0.816,25,63,0.397,0.4,2.7,24.8,Fr,4-Jun,0,0.386209,2023,75878,"Indianapolis, IN",Indiana St.,1.428571429,17,39,8,24,0.435897436,0.333333333,0,1,0,1.71324,0,-0.956016,-0.841764,-0.114252,MVC
647,Jarron Coleman,Ball St.,MAC,28,81.6,103,24.1,46.5,50.48,2,14.1,22.7,17,74,95,0.779,70,175,0.4,0.7,2.3,26.4,Jr,5-Jun,0,2.13738,2023,65944,"Indianapolis, IN",Nebraska,1.53332,43,80,27,95,0.5375,0.284210526,2,2,1,2.73854,0,0.935615,1.57585,-0.640233,B10
648,Dean Noll,Cornell,Ivy,24,57,110.8,23,51.1,56.36,2.9,13.6,23.4,15.6,59,73,0.808,60,104,0.577,1.2,3,38.8,Sr,2-Jun,25,2.16825,2022,66543,"Medford, NJ",Stony Brook,1.794866667,48,73,12,31,0.657534247,0.387096774,0,0,0,1.88048,0,2.75478,2.66267,0.0921187,CAA
649,Owen McCormack,Presbyterian,BSth,30,67.4,104.9,15.9,50.5,54.43,4.8,13.7,9.5,18.4,37,43,0.86,34,63,0.54,2.9,1.6,22.8,Sr,9-Jun,15,0.797035,2023,71606,"Advance, NC",Lipscomb,0.926865439,29,49,5,14,0.591836735,0.357142857,0,0,0,1.87234,0,-0.67895,-0.703426,0.0244758,ASun
650,Eli King,Iowa St.,B12,9,2.3,96.7,21.1,43.8,50.69,0,21.6,12.2,18.7,4,6,0.667,2,3,0.667,0,0,75,Fr,3-Jun,1,0.114058,2023,77123,"Caledonia, MN",North Dakota,1,1,1,1,2,1,0.5,0,0,0,0.409565,0,-4.07568,-2.50778,-1.5679,Sum
651,Adante' Holiman,UT Rio Grande Valley,WAC,20,37,94.9,21.2,54.6,57.82,1.7,4.3,22.8,29.6,36,53,0.679,26,57,0.456,0.5,1.2,49.1,Fr,Jun-00,5,0.617649,2023,76454,"McAlester, OK",UTSA,1.327267967,26,49,0,8,0.530612245,0,0,0,0,1.18586,0,-5.51747,-1.50812,-4.00935,CUSA
652,Jadyn Parker,North Florida,ASun,29,50.2,112.3,17.1,58.5,57.93,7.9,17.7,6.4,13.8,31,59,0.525,83,142,0.585,7.5,1.2,41.5,So,10-Jun,24,1.3025,2023,72608,"Shallotte, NC",East Tennessee St.,0.807661244,58,94,25,48,0.617021277,0.520833333,13,14,0.928571429,1.47202,0,0.939603,-0.683523,1.62313,SC
653,Jacob Groves,Oklahoma,B12,32,50.5,103.8,17.6,53.8,54.99,3.4,11.3,8.3,14.2,17,24,0.708,44,88,0.5,0.3,1.2,13,Sr,9-Jun,34,1.46771,2023,71631,"Spokane, WA",Virginia,0.962905902,27,48,17,40,0.5625,0.425,3,3,1,2.09178,0,2.40893,1.92128,0.487652,ACC
654,Kamari Lands,Louisville,ACC,32,52.6,93.3,17.3,40.3,47.12,1.5,9.6,8.1,16.4,49,56,0.875,30,91,0.33,0.7,1.7,32,Fr,8-Jun,22,0.390988,2023,77422,"Indianapolis, IN",Arizona St.,0.8125,5,15,25,76,0.333333333,0.328947368,0,0,0,1.38585,0,-2.98355,-1.21651,-1.76704,P12
655,Denver Jones,FIU,CUSA,27,75.2,107.8,28.8,55.4,60.7,3.3,10,12.6,19,128,151,0.848,125,226,0.553,0.1,3,39.4,So,4-Jun,2,3.75451,2023,74919,"New Market, AL",Auburn,0.622219457,69,110,56,116,0.627272727,0.482758621,8,8,1,2.80489,0,0.827801,2.78532,-1.95752,SEC
656,Max Lorca-Lloyd,Penn,Ivy,27,32,104,13.2,54,54.88,8.4,21,11.7,24.9,16,29,0.552,27,50,0.54,10.5,0.6,58,Sr,9-Jun,5,0.320763,2023,71573,"Melbourne, FL",UMBC,1.285733333,25,42,3,10,0.595238095,0.3,10,11,0.909090909,1.41944,0,3.94591,-1.58332,5.52923,AE
657,Shawn Phillips,LSU,SEC,20,11.4,102.3,13.1,45.5,47.91,13.4,20.1,5.2,18.3,7,13,0.538,10,22,0.455,5.7,1.6,59.1,Fr,Jul-00,34,0.232232,2023,77491,"Dayton, OH",Arizona St.,0.666666667,7,14,3,8,0.5,0.375,3,4,0.75,0.788015,0,0.793314,-1.72857,2.52188,P12
658,Miroslav Stafl,Central Michigan,MAC,22,24.5,85.9,21.5,42.2,52.12,7.5,13.7,9.1,31.2,34,43,0.791,21,45,0.467,1.7,0.8,67.2,Sr,11-Jun,12,-0.10299,2023,70258,"Liberec, ",Coastal Carolina,0.324317312,14,20,7,25,0.7,0.28,0,0,0,0.935333,0,-8.13698,-5.95028,-2.18669,SB
659,Duncan Powell,North Carolina A&T,CAA,27,53.2,99.3,21.1,46.4,50.52,7.5,20,6.8,13.9,60,94,0.638,68,136,0.5,3.1,1.6,51.6,Fr,8-Jun,31,0.969984,2023,75129,"Dallas, TX",Sacramento St.,0.657152653,49,87,19,49,0.563218391,0.387755102,11,12,0.916666667,1.72261,0,-3.62971,-2.42022,-1.20948,BSky
660,Ze'Rik Onyema,UTEP,CUSA,30,49.1,99.4,18.8,55.4,55.78,8.3,17.4,5.1,21.6,32,58,0.552,83,146,0.568,3,1.6,36.7,So,8-Jun,21,0.795858,2023,72427,"El Paso, TX",Texas,0.355568198,55,82,28,63,0.670731707,0.444444444,34,38,0.894736842,2.11213,0,-0.495548,-1.91982,1.42427,B12
661,Adama Bal,Arizona,P12,26,15.3,101.1,15.9,51,54.17,2.8,10,10.3,21,12,17,0.706,8,17,0.471,0.5,1.8,33.3,So,7-Jun,2,0.38304,2023,74533,"Le Mans, France",Santa Clara,1.077,5,6,3,11,0.833333333,0.272727273,1,1,1,0.87289,0,2.16691,1.32191,0.845004,WCC
662,Malik Dia,Vanderbilt,SEC,20,11.6,82.9,20.4,39.7,39.87,5.7,14,4.5,16.9,1,2,0.5,7,29,0.241,4.9,1.7,3.2,Fr,9-Jun,23,0.0347478,2023,76509,"Murfreesboro, TN",Belmont,0.4,3,8,4,21,0.375,0.19047619,0,0,0,0.883755,0,-1.82235,-2.48841,0.666058,MVC
